generation number, individual number,fitness, string representation of candidate 
0, 0, [244.0, 613.0, 23750.0], [3, 7, 6, 7, 2, 5, 4, 3, 6, 7, 6, 4, 6, 6, 7, 3, 7, 3, 3, 1, 7, 1, 7, 6, 1, 2, 6, 7, 2, 6, 5, 4, 7, 7, 5, 7]
0, 1, [254.0, 603.0, 26250.0], [2, 7, 7, 4, 1, 4, 2, 2, 7, 7, 2, 5, 6, 1, 7, 2, 7, 1, 3, 5, 4, 4, 6, 7, 3, 1, 3, 7, 6, 3, 3, 1, 6, 7, 2, 6]
0, 2, [236.0, 598.0, 23125.0], [5, 6, 7, 4, 7, 1, 4, 3, 7, 7, 2, 4, 4, 1, 6, 6, 7, 3, 7, 6, 2, 7, 6, 7, 2, 2, 5, 7, 6, 1, 3, 3, 4, 7, 2, 4]
0, 3, [232.0, 577.0, 21250.0], [4, 7, 6, 2, 1, 5, 2, 2, 6, 7, 6, 3, 5, 5, 6, 1, 7, 6, 6, 5, 7, 7, 2, 6, 4, 3, 4, 7, 4, 7, 3, 1, 3, 7, 7, 6]
0, 4, [250.0, 581.0, 15625.0], [1, 6, 4, 6, 7, 4, 4, 1, 6, 7, 4, 3, 2, 7, 7, 5, 7, 4, 4, 1, 5, 4, 1, 6, 5, 1, 3, 7, 5, 2, 7, 5, 2, 7, 2, 6]
0, 5, [254.0, 580.0, 16875.0], [5, 6, 4, 6, 3, 6, 6, 6, 7, 7, 6, 1, 4, 1, 7, 2, 7, 6, 5, 4, 1, 6, 7, 6, 3, 1, 7, 7, 7, 4, 4, 1, 5, 7, 4, 1]
0, 6, [168.0, 540.0, 15000.0], [2, 6, 1, 2, 3, 4, 4, 5, 6, 7, 2, 4, 5, 5, 6, 1, 7, 2, 5, 4, 3, 1, 4, 6, 1, 5, 2, 7, 5, 3, 4, 2, 3, 7, 2, 1]
0, 7, [212.0, 585.0, 14375.0], [1, 6, 4, 7, 1, 5, 4, 3, 6, 7, 4, 6, 4, 2, 7, 5, 7, 6, 6, 2, 1, 7, 3, 6, 4, 3, 2, 7, 4, 5, 5, 5, 1, 7, 7, 4]
0, 8, [234.0, 576.0, 23125.0], [4, 7, 1, 6, 3, 1, 3, 2, 6, 7, 6, 3, 5, 3, 7, 1, 7, 7, 4, 1, 2, 5, 1, 7, 5, 7, 5, 7, 2, 4, 4, 2, 4, 7, 6, 6]
0, 9, [206.0, 584.0, 21875.0], [1, 6, 1, 5, 3, 4, 1, 7, 7, 7, 5, 1, 4, 6, 6, 1, 7, 7, 4, 1, 7, 7, 5, 6, 1, 3, 2, 7, 5, 3, 4, 6, 7, 7, 5, 3]
1, 0, [244.0, 613.0, 23750.0], [3, 7, 6, 7, 2, 5, 4, 3, 6, 7, 6, 4, 6, 6, 7, 3, 7, 3, 3, 1, 7, 1, 7, 6, 1, 2, 6, 7, 2, 6, 5, 4, 7, 7, 5, 7]
1, 1, [254.0, 603.0, 26250.0], [2, 7, 7, 4, 1, 4, 2, 2, 7, 7, 2, 5, 6, 1, 7, 2, 7, 1, 3, 5, 4, 4, 6, 7, 3, 1, 3, 7, 6, 3, 3, 1, 6, 7, 2, 6]
1, 2, [212.0, 566.0, 28125.0], [4, 7, 1, 6, 3, 1, 3, 2, 6, 7, 6, 3, 5, 3, 7, 1, 7, 7, 6, 5, 7, 7, 2, 6, 4, 3, 4, 7, 4, 7, 3, 1, 3, 7, 7, 6]
1, 3, [236.0, 598.0, 23125.0], [5, 6, 7, 4, 7, 1, 4, 3, 7, 7, 2, 4, 4, 1, 6, 6, 7, 3, 7, 6, 2, 7, 6, 7, 2, 2, 5, 7, 6, 1, 3, 3, 4, 7, 2, 4]
1, 4, [254.0, 580.0, 16875.0], [5, 6, 4, 6, 3, 6, 6, 6, 7, 7, 6, 1, 4, 1, 7, 2, 7, 6, 5, 4, 1, 6, 7, 6, 3, 1, 7, 7, 7, 4, 4, 1, 5, 7, 4, 1]
1, 5, [248.0, 592.0, 16250.0], [4, 7, 6, 2, 1, 5, 2, 2, 6, 7, 6, 3, 5, 5, 6, 1, 7, 6, 4, 1, 2, 5, 1, 7, 5, 7, 5, 7, 2, 4, 4, 2, 4, 7, 6, 6]
1, 6, [250.0, 588.0, 21250.0], [5, 6, 4, 6, 3, 6, 6, 6, 7, 7, 6, 1, 4, 1, 7, 2, 7, 6, 5, 4, 1, 6, 7, 6, 3, 1, 7, 7, 7, 4, 3, 1, 3, 7, 7, 5]
1, 7, [228.0, 613.0, 23750.0], [3, 7, 6, 7, 2, 5, 4, 3, 6, 7, 6, 4, 6, 6, 7, 3, 7, 3, 3, 1, 7, 1, 7, 6, 1, 2, 6, 7, 2, 6, 5, 4, 7, 7, 5, 3]
1, 8, [250.0, 581.0, 15625.0], [1, 6, 4, 6, 7, 4, 4, 1, 6, 7, 4, 3, 2, 7, 7, 5, 7, 4, 4, 1, 5, 4, 1, 6, 5, 1, 3, 7, 5, 2, 7, 5, 2, 7, 2, 6]
1, 9, [234.0, 576.0, 23125.0], [4, 7, 1, 6, 3, 1, 3, 2, 6, 7, 6, 3, 5, 3, 7, 1, 7, 7, 4, 1, 2, 5, 1, 7, 5, 7, 5, 7, 2, 4, 4, 2, 4, 7, 6, 6]
2, 0, [244.0, 613.0, 23750.0], [3, 7, 6, 7, 2, 5, 4, 3, 6, 7, 6, 4, 6, 6, 7, 3, 7, 3, 3, 1, 7, 1, 7, 6, 1, 2, 6, 7, 2, 6, 5, 4, 7, 7, 5, 7]
2, 1, [254.0, 603.0, 26250.0], [2, 7, 7, 4, 1, 4, 2, 2, 7, 7, 2, 5, 6, 1, 7, 2, 7, 1, 3, 5, 4, 4, 6, 7, 3, 1, 3, 7, 6, 3, 3, 1, 6, 7, 2, 6]
2, 2, [238.0, 611.0, 31250.0], [3, 7, 6, 7, 2, 5, 4, 3, 6, 7, 6, 4, 6, 6, 7, 3, 7, 3, 3, 1, 7, 1, 6, 7, 3, 1, 3, 7, 6, 3, 3, 1, 6, 7, 2, 6]
2, 3, [258.0, 619.0, 21250.0], [4, 7, 6, 2, 1, 5, 2, 2, 6, 7, 6, 3, 5, 5, 6, 1, 7, 6, 4, 1, 2, 5, 1, 7, 5, 7, 3, 7, 6, 3, 3, 1, 6, 7, 2, 6]
2, 4, [212.0, 566.0, 28125.0], [4, 7, 1, 6, 3, 1, 3, 2, 6, 7, 6, 3, 5, 3, 7, 1, 7, 7, 6, 5, 7, 7, 2, 6, 4, 3, 4, 7, 4, 7, 3, 1, 3, 7, 7, 6]
2, 5, [254.0, 580.0, 16875.0], [5, 6, 4, 6, 3, 6, 6, 6, 7, 7, 6, 1, 4, 1, 7, 2, 7, 6, 5, 4, 1, 6, 7, 6, 3, 1, 7, 7, 7, 4, 4, 1, 5, 7, 4, 1]
2, 6, [228.0, 613.0, 23750.0], [3, 7, 6, 7, 2, 5, 4, 3, 6, 7, 6, 4, 6, 6, 7, 3, 7, 3, 3, 1, 7, 1, 7, 6, 1, 2, 6, 7, 2, 6, 5, 4, 7, 7, 5, 3]
2, 7, [246.0, 609.0, 18750.0], [2, 7, 7, 4, 1, 4, 2, 2, 7, 7, 2, 5, 6, 1, 7, 2, 7, 1, 3, 5, 4, 4, 7, 6, 1, 2, 6, 7, 2, 6, 5, 4, 7, 7, 5, 3]
2, 8, [252.0, 601.0, 21250.0], [4, 7, 6, 2, 1, 6, 6, 6, 7, 7, 6, 1, 4, 1, 7, 2, 7, 6, 5, 4, 1, 6, 7, 6, 3, 1, 7, 7, 7, 4, 3, 1, 3, 7, 7, 5]
2, 9, [232.0, 584.0, 25625.0], [4, 7, 1, 6, 3, 1, 3, 2, 6, 7, 6, 3, 4, 1, 7, 2, 7, 6, 5, 4, 1, 6, 7, 6, 3, 1, 7, 7, 7, 4, 3, 1, 3, 7, 7, 5]
