individual,fitness values
[7, 6, 6, 5, 3, 3, 7, 6, 6, 7, 6, 2, 7, 3, 6, 7, 7, 3, 5, 2, 3, 1, 6, 7, 3, 6, 1, 7, 3, 2, 5, 5, 3, 7, 3, 7],[286.000000,648.000000,33125.000000]
[7, 6, 6, 5, 3, 3, 7, 6, 6, 7, 6, 2, 6, 3, 6, 3, 7, 7, 5, 2, 3, 1, 6, 7, 3, 6, 1, 7, 2, 7, 7, 2, 1, 7, 2, 1],[326.000000,635.000000,28750.000000]
[7, 6, 6, 5, 5, 2, 7, 3, 6, 7, 2, 2, 3, 5, 7, 7, 7, 2, 6, 6, 6, 7, 7, 7, 6, 2, 3, 7, 6, 2, 2, 1, 3, 7, 2, 3],[288.000000,652.000000,25625.000000]
[7, 6, 6, 5, 3, 3, 7, 6, 6, 7, 6, 2, 6, 3, 7, 3, 7, 7, 5, 2, 3, 1, 6, 7, 3, 3, 6, 7, 3, 7, 4, 3, 3, 7, 4, 7],[326.000000,627.000000,37500.000000]
[7, 6, 6, 5, 3, 3, 7, 6, 6, 7, 6, 4, 6, 3, 7, 3, 7, 7, 5, 2, 3, 7, 6, 7, 3, 6, 3, 7, 3, 2, 5, 5, 3, 7, 3, 7],[300.000000,638.000000,35625.000000]
[5, 6, 6, 5, 3, 3, 7, 6, 6, 7, 6, 2, 6, 3, 7, 3, 7, 7, 5, 2, 3, 1, 6, 7, 3, 3, 6, 7, 3, 7, 7, 4, 1, 7, 2, 1],[332.000000,627.000000,32500.000000]
[7, 7, 6, 5, 3, 3, 7, 6, 7, 7, 6, 2, 6, 3, 7, 3, 7, 7, 5, 2, 3, 1, 6, 7, 3, 6, 6, 7, 3, 2, 5, 5, 3, 7, 3, 6],[298.000000,645.000000,34375.000000]
[7, 6, 6, 5, 3, 3, 7, 6, 6, 7, 6, 2, 7, 3, 6, 7, 7, 3, 2, 6, 7, 4, 2, 7, 3, 3, 6, 7, 3, 3, 4, 3, 3, 7, 4, 3],[296.000000,634.000000,37500.000000]
[3, 6, 6, 5, 3, 3, 7, 6, 6, 7, 6, 2, 6, 3, 7, 5, 7, 6, 5, 2, 3, 1, 6, 7, 3, 6, 6, 7, 3, 2, 5, 5, 3, 7, 3, 3],[292.000000,649.000000,30000.000000]
[2, 7, 3, 1, 3, 7, 3, 3, 6, 7, 2, 2, 6, 3, 7, 3, 7, 7, 5, 2, 3, 7, 6, 7, 3, 6, 3, 7, 2, 3, 4, 3, 3, 7, 4, 6],[274.000000,613.000000,41250.000000]
[3, 6, 6, 5, 3, 3, 7, 6, 6, 7, 6, 2, 6, 3, 7, 3, 7, 7, 5, 2, 3, 1, 6, 7, 3, 6, 7, 7, 3, 7, 4, 3, 3, 7, 7, 4],[340.000000,622.000000,36875.000000]
[7, 6, 6, 5, 3, 3, 7, 6, 6, 7, 6, 2, 6, 3, 7, 3, 7, 7, 5, 2, 3, 1, 6, 7, 3, 6, 6, 7, 3, 2, 5, 5, 3, 7, 3, 3],[322.000000,647.000000,33125.000000]
[7, 6, 6, 5, 3, 3, 7, 6, 6, 7, 6, 2, 6, 3, 7, 3, 7, 7, 5, 2, 3, 1, 6, 7, 3, 6, 1, 7, 2, 7, 7, 2, 1, 7, 2, 1],[324.000000,635.000000,30000.000000]
[7, 6, 6, 5, 3, 3, 7, 6, 6, 7, 6, 2, 6, 3, 7, 3, 7, 7, 5, 2, 3, 1, 6, 7, 3, 3, 6, 7, 3, 7, 4, 3, 3, 7, 2, 5],[320.000000,628.000000,35625.000000]
[3, 6, 3, 7, 5, 2, 7, 3, 6, 7, 2, 2, 3, 5, 7, 3, 7, 7, 7, 2, 3, 1, 6, 7, 3, 3, 6, 7, 3, 7, 4, 3, 3, 7, 4, 6],[302.000000,623.000000,38125.000000]
[7, 6, 6, 5, 3, 3, 7, 6, 6, 7, 6, 2, 6, 3, 7, 3, 7, 7, 5, 2, 3, 1, 6, 7, 3, 6, 7, 7, 3, 7, 4, 3, 3, 7, 4, 2],[338.000000,625.000000,35625.000000]
[3, 6, 3, 7, 5, 2, 7, 3, 6, 7, 2, 2, 3, 5, 7, 7, 7, 2, 6, 6, 6, 7, 7, 7, 6, 2, 3, 7, 6, 2, 2, 1, 6, 7, 4, 6],[282.000000,650.000000,26250.000000]
[7, 7, 3, 7, 5, 2, 7, 6, 7, 7, 6, 2, 6, 3, 7, 3, 7, 7, 5, 2, 3, 1, 6, 7, 3, 6, 6, 7, 3, 2, 5, 5, 3, 7, 3, 5],[274.000000,643.000000,35000.000000]
