generation number, individual number,fitness, string representation of candidate 
0, 0, [214.0, 594.0, 28750.0], [2, 7, 1, 3, 3, 1, 1, 6, 6, 7, 3, 3, 6, 3, 7, 2, 7, 6, 7, 5, 1, 3, 6, 6, 7, 7, 1, 7, 6, 3, 6, 3, 6, 7, 4, 7]
0, 1, [290.0, 631.0, 25000.0], [7, 6, 6, 3, 5, 5, 6, 6, 6, 7, 5, 1, 4, 1, 6, 3, 7, 6, 4, 5, 6, 1, 6, 7, 7, 7, 7, 7, 3, 6, 7, 5, 5, 7, 3, 5]
0, 2, [250.0, 602.0, 26250.0], [2, 6, 2, 6, 3, 3, 3, 2, 6, 7, 2, 1, 7, 5, 7, 6, 7, 7, 5, 3, 5, 1, 1, 7, 3, 4, 5, 7, 6, 6, 6, 7, 3, 7, 1, 1]
0, 3, [210.0, 567.0, 25625.0], [4, 7, 4, 7, 4, 4, 5, 7, 6, 7, 1, 3, 3, 2, 6, 3, 7, 5, 3, 3, 7, 4, 2, 6, 4, 2, 4, 7, 1, 5, 5, 7, 3, 7, 3, 2]
0, 4, [272.0, 605.0, 21875.0], [3, 6, 1, 5, 4, 1, 7, 1, 7, 7, 2, 1, 5, 1, 7, 2, 7, 3, 3, 5, 2, 5, 5, 7, 4, 7, 5, 7, 7, 7, 3, 4, 6, 7, 1, 6]
0, 5, [234.0, 602.0, 21875.0], [7, 6, 7, 4, 3, 7, 5, 2, 7, 7, 7, 2, 2, 2, 7, 1, 7, 2, 5, 2, 1, 6, 7, 6, 2, 4, 5, 7, 4, 4, 3, 7, 4, 7, 3, 5]
0, 6, [226.0, 619.0, 17500.0], [5, 6, 2, 5, 5, 5, 3, 5, 6, 7, 4, 1, 1, 4, 6, 7, 7, 7, 7, 7, 3, 6, 3, 6, 5, 1, 5, 7, 2, 5, 5, 4, 6, 7, 5, 3]
0, 7, [214.0, 596.0, 17500.0], [6, 7, 5, 1, 1, 6, 7, 7, 7, 7, 6, 1, 1, 4, 6, 5, 7, 3, 5, 7, 5, 1, 4, 6, 7, 6, 2, 7, 5, 1, 4, 5, 4, 7, 3, 1]
0, 8, [218.0, 596.0, 15625.0], [5, 6, 1, 3, 3, 3, 4, 4, 6, 7, 6, 1, 5, 5, 6, 2, 7, 6, 6, 1, 5, 3, 6, 6, 4, 2, 1, 7, 6, 3, 5, 3, 6, 7, 5, 5]
0, 9, [168.0, 540.0, 15000.0], [2, 6, 1, 2, 3, 4, 4, 5, 6, 7, 2, 4, 5, 5, 6, 1, 7, 2, 5, 4, 3, 1, 4, 6, 1, 5, 2, 7, 5, 3, 4, 2, 3, 7, 2, 1]
1, 0, [214.0, 594.0, 28750.0], [2, 7, 1, 3, 3, 1, 1, 6, 6, 7, 3, 3, 6, 3, 7, 2, 7, 6, 7, 5, 1, 3, 6, 6, 7, 7, 1, 7, 6, 3, 6, 3, 6, 7, 4, 7]
1, 1, [290.0, 631.0, 25000.0], [7, 6, 6, 3, 5, 5, 6, 6, 6, 7, 5, 1, 4, 1, 6, 3, 7, 6, 4, 5, 6, 1, 6, 7, 7, 7, 7, 7, 3, 6, 7, 5, 5, 7, 3, 5]
1, 2, [278.0, 620.0, 26875.0], [7, 6, 6, 3, 4, 5, 6, 6, 6, 7, 5, 1, 4, 1, 6, 3, 7, 6, 4, 5, 6, 1, 6, 7, 7, 7, 7, 7, 3, 6, 7, 5, 5, 7, 3, 3]
1, 3, [228.0, 593.0, 28125.0], [7, 6, 7, 4, 3, 4, 5, 7, 6, 7, 1, 3, 3, 2, 6, 3, 7, 5, 3, 3, 7, 4, 2, 6, 4, 2, 4, 7, 1, 5, 5, 7, 3, 7, 3, 2]
1, 4, [250.0, 602.0, 26250.0], [2, 6, 2, 6, 3, 3, 3, 2, 6, 7, 2, 1, 7, 5, 7, 6, 7, 7, 5, 3, 5, 1, 1, 7, 3, 4, 5, 7, 6, 6, 6, 7, 3, 7, 1, 1]
1, 5, [226.0, 619.0, 17500.0], [5, 6, 2, 5, 5, 5, 3, 5, 6, 7, 4, 1, 1, 4, 6, 7, 7, 7, 7, 7, 3, 6, 3, 6, 5, 1, 5, 7, 2, 5, 5, 4, 6, 7, 5, 3]
