individual,fitness values
[4, 6, 2, 3, 3, 4, 6, 3, 6, 7, 7, 7, 3, 2, 6, 7, 7, 6, 3, 5, 6, 3, 4, 7, 2, 3, 7, 7, 7, 1, 2, 3, 3, 7, 4, 3],[270.000000,630.000000,33750.000000]
[6, 7, 5, 7, 5, 5, 7, 6, 7, 7, 7, 7, 3, 2, 6, 7, 7, 7, 7, 2, 6, 7, 4, 6, 2, 3, 2, 7, 2, 2, 6, 3, 3, 7, 3, 3],[242.000000,643.000000,28750.000000]
[6, 7, 5, 7, 7, 5, 7, 6, 7, 7, 7, 4, 7, 7, 6, 5, 7, 5, 6, 3, 6, 4, 3, 6, 6, 1, 1, 7, 6, 5, 2, 3, 3, 7, 3, 3],[288.000000,623.000000,26875.000000]
[6, 7, 5, 7, 5, 5, 7, 6, 7, 7, 7, 7, 3, 2, 6, 7, 7, 5, 6, 6, 5, 6, 3, 6, 2, 6, 6, 7, 7, 2, 6, 5, 2, 7, 2, 3],[258.000000,663.000000,21875.000000]
[6, 7, 5, 7, 5, 5, 7, 6, 7, 7, 7, 7, 3, 2, 6, 7, 7, 5, 6, 6, 5, 6, 3, 6, 2, 6, 6, 7, 7, 2, 6, 5, 2, 7, 2, 2],[274.000000,666.000000,20000.000000]
[6, 7, 5, 7, 7, 5, 7, 6, 7, 7, 7, 4, 7, 2, 7, 5, 7, 5, 6, 6, 5, 6, 3, 6, 2, 6, 6, 7, 1, 2, 6, 5, 2, 7, 2, 2],[304.000000,645.000000,18750.000000]
[6, 7, 5, 7, 5, 5, 7, 6, 7, 7, 7, 7, 3, 2, 6, 7, 7, 7, 7, 2, 6, 4, 3, 6, 6, 1, 1, 7, 6, 5, 2, 3, 3, 7, 3, 3],[254.000000,644.000000,26875.000000]
[6, 7, 5, 7, 5, 5, 7, 6, 7, 7, 7, 7, 3, 2, 6, 7, 7, 6, 1, 5, 6, 3, 4, 6, 2, 3, 5, 7, 7, 1, 2, 3, 3, 7, 3, 3],[240.000000,646.000000,28750.000000]
[6, 6, 2, 3, 6, 5, 3, 2, 7, 7, 7, 2, 2, 1, 7, 1, 7, 7, 6, 2, 6, 2, 3, 7, 2, 3, 2, 7, 2, 7, 6, 3, 2, 7, 2, 2],[294.000000,647.000000,23125.000000]
[3, 7, 5, 7, 7, 5, 7, 6, 7, 7, 7, 7, 3, 2, 6, 6, 7, 6, 1, 5, 6, 3, 4, 6, 2, 3, 5, 7, 7, 1, 2, 3, 3, 7, 3, 3],[268.000000,639.000000,29375.000000]
[6, 6, 6, 2, 3, 4, 6, 3, 6, 7, 7, 7, 3, 2, 6, 7, 7, 6, 1, 5, 6, 3, 4, 7, 2, 3, 5, 7, 7, 1, 2, 3, 3, 7, 2, 3],[266.000000,637.000000,30000.000000]
[6, 7, 5, 7, 5, 5, 7, 6, 7, 7, 7, 7, 3, 2, 6, 7, 7, 5, 6, 6, 5, 6, 3, 6, 2, 6, 6, 7, 7, 2, 6, 5, 2, 7, 3, 3],[254.000000,660.000000,23125.000000]
[6, 7, 5, 7, 7, 5, 7, 6, 6, 7, 7, 7, 3, 2, 6, 7, 7, 6, 3, 5, 6, 3, 4, 6, 2, 3, 3, 7, 5, 1, 2, 3, 3, 7, 4, 3],[256.000000,635.000000,30625.000000]
[6, 7, 5, 7, 7, 5, 7, 6, 7, 7, 7, 4, 7, 7, 6, 5, 7, 6, 1, 5, 6, 3, 4, 6, 2, 3, 2, 7, 2, 2, 6, 3, 3, 7, 3, 3],[280.000000,631.000000,27500.000000]
[2, 7, 5, 7, 5, 5, 7, 6, 7, 7, 7, 7, 3, 2, 6, 7, 7, 6, 1, 5, 6, 3, 4, 6, 2, 3, 5, 7, 7, 1, 2, 3, 3, 7, 3, 3],[240.000000,646.000000,28750.000000]
[6, 7, 5, 7, 5, 5, 7, 6, 7, 7, 7, 7, 7, 7, 6, 5, 7, 6, 1, 5, 6, 3, 4, 6, 2, 3, 5, 7, 6, 1, 2, 3, 3, 7, 3, 3],[270.000000,642.000000,26250.000000]
[3, 7, 5, 7, 7, 5, 7, 6, 7, 7, 7, 4, 7, 2, 7, 5, 7, 5, 6, 3, 6, 4, 2, 6, 3, 3, 6, 7, 4, 1, 2, 3, 3, 7, 2, 3],[280.000000,619.000000,30000.000000]
[6, 7, 5, 7, 5, 5, 7, 6, 7, 7, 7, 7, 3, 2, 6, 7, 7, 5, 6, 6, 5, 3, 3, 6, 2, 6, 6, 7, 7, 2, 6, 5, 2, 7, 3, 3],[250.000000,659.000000,23750.000000]
[6, 7, 5, 7, 5, 5, 7, 6, 7, 7, 7, 7, 3, 2, 6, 7, 7, 5, 6, 6, 5, 6, 3, 6, 2, 6, 3, 7, 7, 1, 2, 3, 3, 7, 2, 3],[238.000000,647.000000,27500.000000]
[6, 6, 6, 2, 3, 4, 6, 3, 6, 7, 7, 7, 3, 2, 6, 7, 7, 6, 1, 5, 6, 3, 4, 7, 2, 3, 5, 7, 7, 2, 6, 5, 2, 7, 2, 2],[272.000000,642.000000,24375.000000]
[2, 6, 6, 2, 3, 4, 6, 3, 6, 7, 2, 5, 3, 2, 7, 7, 7, 6, 1, 5, 6, 3, 4, 7, 2, 3, 7, 7, 7, 1, 2, 3, 3, 7, 4, 3],[274.000000,628.000000,30625.000000]
[6, 7, 5, 7, 7, 5, 7, 6, 7, 7, 7, 7, 3, 2, 6, 5, 7, 5, 6, 6, 5, 6, 3, 6, 2, 6, 6, 7, 7, 2, 6, 5, 2, 7, 2, 3],[286.000000,659.000000,21875.000000]
[3, 7, 5, 7, 7, 5, 7, 6, 7, 7, 7, 4, 7, 7, 6, 3, 7, 6, 1, 5, 6, 3, 4, 6, 2, 3, 5, 7, 6, 6, 6, 3, 2, 7, 5, 1],[288.000000,632.000000,25625.000000]
