generation number, individual number,fitness, string representation of candidate 
0, 0, [252.0, 603.0, 29375.0], [5, 7, 5, 4, 7, 6, 7, 3, 7, 7, 7, 6, 5, 3, 6, 4, 7, 5, 2, 1, 6, 3, 2, 7, 6, 4, 3, 7, 4, 3, 2, 5, 3, 7, 1, 3]
0, 1, [256.0, 603.0, 24375.0], [6, 6, 6, 2, 6, 3, 2, 4, 6, 7, 7, 7, 1, 6, 6, 6, 7, 1, 7, 7, 1, 4, 5, 7, 3, 7, 1, 7, 1, 5, 4, 3, 3, 7, 4, 2]
0, 2, [236.0, 631.0, 24375.0], [1, 6, 7, 1, 5, 1, 5, 5, 7, 7, 3, 5, 3, 3, 6, 7, 7, 5, 6, 2, 5, 7, 2, 6, 3, 1, 2, 7, 2, 3, 7, 6, 3, 7, 6, 5]
0, 3, [226.0, 622.0, 19375.0], [2, 6, 5, 3, 3, 5, 5, 6, 7, 7, 2, 5, 5, 3, 6, 4, 7, 4, 2, 4, 3, 3, 7, 6, 5, 5, 7, 7, 6, 7, 6, 2, 5, 7, 5, 6]
0, 4, [230.0, 605.0, 19375.0], [7, 6, 1, 4, 6, 6, 7, 4, 7, 7, 5, 1, 1, 5, 6, 7, 7, 1, 4, 4, 5, 6, 7, 7, 2, 4, 6, 7, 5, 1, 5, 3, 2, 7, 7, 4]
0, 5, [206.0, 622.0, 27500.0], [3, 7, 5, 5, 3, 2, 5, 1, 7, 7, 6, 6, 5, 4, 7, 7, 7, 1, 3, 3, 3, 6, 7, 7, 1, 5, 1, 7, 5, 6, 5, 6, 6, 7, 1, 3]
0, 6, [250.0, 603.0, 27500.0], [7, 7, 7, 5, 2, 6, 1, 5, 6, 7, 2, 1, 7, 7, 7, 3, 7, 2, 7, 6, 3, 7, 7, 6, 4, 3, 4, 7, 3, 2, 6, 2, 2, 7, 3, 1]
0, 7, [250.0, 596.0, 22500.0], [5, 7, 5, 6, 4, 2, 6, 2, 7, 7, 4, 3, 5, 6, 6, 4, 7, 7, 7, 1, 2, 2, 2, 7, 3, 4, 7, 7, 2, 5, 1, 7, 5, 7, 5, 6]
0, 8, [214.0, 609.0, 23750.0], [4, 7, 6, 2, 7, 5, 7, 4, 6, 7, 4, 1, 6, 6, 6, 2, 7, 2, 7, 1, 7, 1, 3, 6, 3, 2, 6, 7, 2, 2, 7, 7, 5, 7, 4, 3]
0, 9, [240.0, 586.0, 26875.0], [3, 6, 1, 1, 3, 2, 1, 6, 6, 7, 3, 4, 1, 1, 6, 3, 7, 4, 4, 5, 3, 7, 5, 7, 6, 1, 1, 7, 7, 3, 7, 5, 5, 7, 4, 7]
0, 10, [248.0, 615.0, 23125.0], [2, 6, 7, 1, 6, 7, 7, 3, 6, 7, 7, 6, 2, 6, 7, 3, 7, 5, 5, 2, 2, 4, 1, 6, 2, 3, 2, 7, 3, 1, 6, 7, 1, 7, 5, 2]
0, 11, [242.0, 595.0, 26250.0], [3, 6, 1, 4, 6, 7, 4, 3, 6, 7, 6, 5, 3, 3, 7, 4, 7, 7, 7, 5, 6, 6, 7, 7, 7, 1, 4, 7, 7, 2, 3, 3, 2, 7, 5, 4]
0, 12, [282.0, 620.0, 21875.0], [2, 7, 2, 3, 1, 3, 2, 1, 7, 7, 2, 1, 2, 7, 6, 4, 7, 7, 3, 4, 2, 4, 2, 7, 6, 2, 5, 7, 7, 2, 2, 7, 6, 7, 5, 6]
0, 13, [216.0, 603.0, 26250.0], [2, 7, 5, 6, 5, 7, 5, 1, 6, 7, 7, 3, 1, 1, 7, 3, 7, 6, 2, 7, 7, 1, 5, 6, 3, 4, 1, 7, 4, 7, 5, 3, 5, 7, 6, 4]
0, 14, [238.0, 593.0, 28125.0], [7, 7, 3, 3, 3, 1, 1, 6, 7, 7, 3, 1, 6, 7, 6, 6, 7, 2, 6, 1, 3, 1, 7, 6, 5, 7, 2, 7, 1, 1, 5, 2, 7, 7, 5, 7]
0, 15, [226.0, 591.0, 21250.0], [1, 7, 3, 6, 4, 7, 2, 4, 6, 7, 6, 2, 7, 6, 7, 7, 7, 4, 2, 5, 6, 3, 7, 6, 2, 6, 1, 7, 6, 1, 5, 2, 4, 7, 5, 7]
0, 16, [214.0, 592.0, 23125.0], [2, 7, 3, 6, 6, 2, 7, 4, 7, 7, 6, 1, 6, 4, 6, 2, 7, 1, 6, 5, 3, 1, 3, 6, 1, 5, 2, 7, 7, 7, 1, 3, 4, 7, 7, 6]
0, 17, [258.0, 625.0, 20000.0], [7, 7, 2, 7, 7, 2, 4, 6, 7, 7, 5, 2, 6, 5, 7, 1, 7, 1, 6, 6, 5, 4, 6, 6, 2, 7, 6, 7, 6, 7, 3, 5, 4, 7, 2, 4]
0, 18, [256.0, 620.0, 17500.0], [5, 7, 6, 7, 5, 4, 6, 1, 7, 7, 7, 1, 2, 2, 6, 5, 7, 6, 2, 7, 7, 6, 4, 6, 5, 5, 6, 7, 2, 7, 4, 5, 1, 7, 4, 2]
0, 19, [252.0, 616.0, 21250.0], [6, 6, 5, 6, 7, 4, 3, 7, 6, 7, 7, 4, 2, 7, 7, 6, 7, 2, 5, 3, 6, 5, 7, 6, 1, 4, 1, 7, 1, 7, 3, 1, 2, 7, 7, 2]
0, 20, [248.0, 576.0, 26875.0], [7, 7, 4, 2, 3, 3, 7, 6, 7, 7, 1, 5, 4, 7, 7, 1, 7, 7, 2, 1, 3, 2, 6, 7, 4, 3, 2, 7, 4, 4, 2, 2, 6, 7, 6, 6]
0, 21, [280.0, 612.0, 23750.0], [6, 6, 6, 1, 4, 5, 2, 4, 6, 7, 7, 5, 2, 7, 7, 5, 7, 5, 3, 5, 5, 4, 1, 7, 3, 1, 3, 7, 6, 4, 7, 2, 7, 7, 7, 5]
0, 22, [254.0, 607.0, 16250.0], [2, 6, 6, 2, 7, 4, 1, 6, 6, 7, 7, 4, 3, 2, 7, 7, 7, 5, 5, 7, 4, 6, 6, 6, 4, 4, 5, 7, 1, 4, 5, 1, 2, 7, 5, 1]
0, 23, [254.0, 605.0, 23750.0], [5, 6, 6, 4, 2, 3, 5, 5, 7, 7, 2, 3, 6, 5, 7, 7, 7, 2, 6, 7, 1, 4, 3, 7, 1, 3, 4, 7, 6, 4, 3, 1, 6, 7, 3, 6]
0, 24, [248.0, 623.0, 31875.0], [3, 7, 1, 6, 3, 7, 2, 6, 6, 7, 5, 5, 3, 3, 6, 3, 7, 2, 7, 6, 3, 4, 2, 7, 5, 2, 6, 7, 7, 3, 3, 1, 2, 7, 5, 7]
0, 25, [244.0, 599.0, 16250.0], [2, 6, 5, 1, 1, 5, 5, 4, 6, 7, 6, 5, 1, 4, 7, 4, 7, 7, 6, 7, 6, 2, 6, 6, 4, 6, 7, 7, 7, 4, 5, 3, 7, 7, 1, 1]
0, 26, [232.0, 609.0, 23750.0], [5, 6, 7, 2, 7, 2, 1, 6, 7, 7, 5, 7, 3, 4, 7, 2, 7, 1, 4, 6, 6, 6, 3, 6, 1, 7, 1, 7, 7, 3, 4, 3, 5, 7, 4, 6]
0, 27, [224.0, 603.0, 23125.0], [7, 7, 1, 5, 5, 5, 3, 2, 6, 7, 5, 6, 6, 6, 7, 1, 7, 5, 4, 1, 5, 7, 1, 7, 7, 3, 3, 7, 5, 1, 4, 1, 6, 7, 2, 2]
0, 28, [206.0, 578.0, 23125.0], [4, 6, 3, 6, 1, 3, 3, 5, 6, 7, 4, 5, 4, 2, 7, 3, 7, 1, 7, 3, 7, 3, 4, 6, 3, 1, 6, 7, 2, 4, 2, 2, 6, 7, 5, 2]
0, 29, [224.0, 601.0, 20000.0], [1, 7, 2, 6, 2, 7, 5, 4, 6, 7, 1, 6, 2, 3, 6, 2, 7, 2, 3, 1, 4, 2, 5, 7, 2, 4, 6, 7, 5, 1, 1, 3, 5, 7, 4, 7]
0, 30, [228.0, 590.0, 28125.0], [5, 7, 3, 6, 7, 4, 3, 3, 6, 7, 7, 1, 4, 7, 6, 6, 7, 3, 2, 5, 1, 2, 4, 6, 1, 5, 3, 7, 3, 7, 3, 1, 3, 7, 2, 1]
0, 31, [210.0, 596.0, 23125.0], [6, 7, 1, 2, 3, 2, 6, 6, 6, 7, 5, 2, 5, 4, 7, 2, 7, 5, 4, 3, 6, 7, 1, 6, 6, 3, 3, 7, 2, 2, 5, 2, 3, 7, 3, 7]
