individual,fitness values
[2, 7, 2, 5, 4, 6, 6, 1, 7, 7, 7, 6, 7, 7, 6, 3, 7, 5, 7, 3, 2, 3, 7, 7, 4, 1, 4, 7, 3, 6, 4, 2, 3, 7, 4, 3],[250.000000,595.000000,28125.000000]
[6, 6, 2, 7, 6, 4, 5, 2, 6, 7, 4, 5, 7, 6, 7, 1, 7, 2, 6, 5, 2, 5, 3, 6, 7, 4, 7, 7, 7, 7, 7, 4, 1, 7, 6, 3],[260.000000,616.000000,21250.000000]
[6, 6, 7, 1, 7, 7, 5, 5, 7, 7, 3, 7, 1, 7, 7, 5, 7, 6, 7, 3, 4, 3, 3, 6, 1, 5, 2, 7, 4, 6, 3, 4, 6, 7, 1, 5],[246.000000,621.000000,23125.000000]
[1, 6, 7, 7, 5, 5, 7, 1, 7, 7, 1, 6, 6, 2, 7, 6, 7, 4, 1, 6, 5, 5, 7, 7, 1, 4, 5, 7, 6, 5, 5, 6, 1, 7, 3, 2],[252.000000,632.000000,20000.000000]
[1, 6, 7, 7, 5, 5, 7, 1, 7, 7, 1, 6, 6, 2, 7, 6, 7, 4, 1, 6, 5, 5, 7, 7, 1, 4, 5, 7, 6, 5, 5, 6, 1, 7, 3, 3],[254.000000,628.000000,21875.000000]
[6, 6, 7, 7, 6, 4, 5, 2, 6, 7, 4, 5, 7, 6, 7, 2, 7, 2, 2, 7, 3, 4, 1, 7, 1, 5, 3, 7, 5, 6, 1, 5, 1, 7, 6, 6],[238.000000,626.000000,23125.000000]
[4, 7, 2, 1, 5, 5, 1, 6, 6, 7, 1, 2, 5, 7, 7, 2, 7, 2, 6, 5, 6, 7, 7, 6, 6, 5, 7, 7, 6, 4, 4, 7, 3, 7, 3, 5],[264.000000,622.000000,19375.000000]
[1, 6, 7, 7, 5, 5, 7, 1, 7, 7, 1, 6, 6, 2, 7, 6, 7, 7, 1, 6, 5, 5, 7, 6, 1, 4, 5, 7, 6, 5, 5, 2, 1, 7, 2, 1],[262.000000,642.000000,15000.000000]
[6, 6, 7, 7, 6, 4, 5, 2, 6, 7, 4, 5, 7, 6, 7, 2, 7, 2, 2, 7, 3, 4, 1, 7, 1, 5, 3, 7, 5, 6, 1, 2, 3, 7, 4, 3],[228.000000,617.000000,26875.000000]
[1, 6, 7, 7, 5, 5, 7, 1, 7, 7, 1, 6, 6, 2, 7, 2, 7, 2, 5, 2, 2, 3, 7, 7, 4, 1, 4, 7, 3, 6, 4, 2, 3, 7, 4, 3],[256.000000,611.000000,24375.000000]
