generation number, individual number,fitness, string representation of candidate 
0, 0, [234.0, 625.0, 21250.0], [6, 7, 2, 7, 1, 6, 1, 3, 7, 7, 4, 2, 7, 1, 6, 1, 7, 5, 2, 3, 1, 2, 5, 6, 2, 3, 7, 7, 5, 5, 7, 5, 7, 7, 5, 6]
0, 1, [276.0, 600.0, 23750.0], [1, 7, 7, 3, 5, 1, 4, 6, 6, 7, 7, 7, 7, 4, 7, 6, 7, 2, 3, 1, 3, 5, 7, 6, 6, 6, 6, 7, 2, 3, 1, 4, 2, 7, 1, 2]
0, 2, [262.0, 620.0, 26250.0], [7, 6, 6, 7, 6, 6, 3, 2, 6, 7, 6, 2, 6, 3, 7, 3, 7, 7, 5, 2, 7, 1, 7, 7, 6, 3, 1, 7, 5, 2, 4, 2, 5, 7, 2, 3]
0, 3, [230.0, 603.0, 26250.0], [1, 7, 5, 3, 2, 4, 3, 7, 6, 7, 4, 4, 3, 2, 7, 3, 7, 3, 7, 6, 6, 5, 6, 7, 1, 2, 2, 7, 3, 1, 2, 3, 1, 7, 2, 6]
0, 4, [204.0, 571.0, 25625.0], [2, 7, 4, 4, 7, 5, 6, 7, 6, 7, 1, 3, 6, 5, 6, 1, 7, 6, 7, 3, 7, 1, 7, 6, 6, 3, 4, 7, 4, 3, 3, 7, 5, 7, 1, 4]
0, 5, [250.0, 630.0, 24375.0], [3, 6, 6, 3, 2, 3, 6, 5, 7, 7, 7, 2, 6, 2, 7, 5, 7, 5, 3, 4, 7, 6, 7, 6, 6, 1, 7, 7, 2, 1, 7, 7, 2, 7, 7, 3]
0, 6, [244.0, 621.0, 24375.0], [5, 7, 6, 4, 5, 6, 7, 1, 6, 7, 1, 1, 5, 1, 6, 6, 7, 5, 4, 6, 1, 3, 1, 7, 7, 4, 3, 7, 6, 2, 2, 7, 2, 7, 3, 3]
0, 7, [228.0, 607.0, 16875.0], [3, 6, 2, 6, 6, 2, 5, 1, 7, 7, 2, 4, 4, 4, 7, 2, 7, 1, 6, 4, 5, 4, 7, 7, 6, 7, 1, 7, 6, 2, 7, 5, 2, 7, 5, 1]
0, 8, [244.0, 594.0, 34375.0], [1, 7, 3, 7, 3, 1, 6, 2, 6, 7, 1, 1, 7, 3, 6, 7, 7, 3, 2, 6, 6, 4, 2, 6, 3, 3, 6, 7, 3, 7, 4, 3, 3, 7, 4, 7]
0, 9, [216.0, 561.0, 30000.0], [2, 7, 3, 1, 3, 7, 3, 1, 7, 7, 3, 7, 4, 1, 6, 5, 7, 4, 3, 1, 3, 4, 4, 7, 7, 1, 4, 7, 1, 4, 1, 6, 2, 7, 6, 6]
0, 10, [226.0, 580.0, 27500.0], [4, 7, 1, 7, 6, 2, 6, 5, 6, 7, 6, 6, 5, 3, 6, 2, 7, 5, 4, 3, 1, 4, 1, 7, 7, 3, 3, 7, 7, 1, 2, 4, 4, 7, 3, 3]
0, 11, [276.0, 635.0, 24375.0], [6, 7, 7, 1, 1, 3, 2, 6, 7, 7, 6, 2, 2, 4, 6, 5, 7, 6, 5, 2, 3, 1, 6, 7, 3, 6, 6, 7, 2, 6, 7, 6, 1, 7, 2, 1]
0, 12, [228.0, 603.0, 22500.0], [3, 6, 3, 5, 5, 3, 5, 7, 7, 7, 3, 2, 4, 1, 7, 5, 7, 6, 7, 2, 4, 4, 5, 6, 2, 2, 2, 7, 5, 3, 3, 7, 1, 7, 3, 2]
0, 13, [252.0, 599.0, 16250.0], [1, 7, 7, 1, 4, 4, 6, 6, 6, 7, 4, 6, 1, 2, 7, 6, 7, 5, 6, 1, 2, 2, 1, 6, 2, 3, 2, 7, 7, 6, 4, 5, 5, 7, 2, 1]
0, 14, [246.0, 600.0, 25625.0], [5, 6, 7, 2, 4, 4, 3, 5, 6, 7, 5, 4, 4, 7, 7, 1, 7, 6, 2, 3, 5, 4, 3, 7, 6, 5, 7, 7, 3, 2, 5, 5, 3, 7, 3, 6]
0, 15, [240.0, 631.0, 26250.0], [3, 6, 3, 7, 5, 2, 7, 3, 6, 7, 2, 2, 3, 5, 7, 7, 7, 2, 6, 6, 6, 7, 7, 7, 6, 2, 2, 7, 5, 5, 6, 4, 3, 7, 4, 1]
0, 16, [224.0, 597.0, 23125.0], [6, 7, 3, 2, 5, 2, 1, 6, 7, 7, 6, 1, 4, 1, 6, 1, 7, 3, 4, 7, 5, 7, 3, 7, 4, 7, 1, 7, 5, 5, 3, 6, 1, 7, 6, 1]
0, 17, [236.0, 608.0, 18125.0], [7, 6, 6, 1, 5, 5, 3, 7, 7, 7, 4, 4, 5, 4, 6, 1, 7, 6, 6, 7, 7, 4, 5, 6, 6, 2, 5, 7, 3, 3, 5, 5, 5, 7, 3, 1]
0, 18, [254.0, 605.0, 25000.0], [4, 7, 2, 7, 3, 5, 6, 6, 7, 7, 6, 6, 3, 2, 7, 3, 7, 6, 3, 1, 6, 3, 5, 7, 4, 6, 6, 7, 4, 4, 2, 4, 1, 7, 7, 1]
0, 19, [248.0, 597.0, 21875.0], [1, 7, 7, 2, 1, 5, 1, 1, 6, 7, 7, 2, 4, 1, 7, 5, 7, 1, 4, 6, 2, 6, 4, 6, 3, 3, 1, 7, 3, 7, 2, 4, 5, 7, 5, 5]
0, 20, [250.0, 593.0, 18750.0], [7, 6, 1, 4, 1, 4, 2, 1, 6, 7, 2, 4, 2, 7, 6, 1, 7, 4, 3, 3, 5, 5, 1, 6, 3, 1, 7, 7, 3, 6, 4, 4, 3, 7, 7, 2]
0, 21, [228.0, 602.0, 20625.0], [4, 7, 3, 6, 1, 4, 1, 3, 7, 7, 1, 4, 7, 2, 6, 6, 7, 1, 5, 5, 3, 7, 5, 6, 3, 1, 6, 7, 6, 5, 2, 5, 5, 7, 6, 1]
0, 22, [238.0, 596.0, 21875.0], [2, 7, 4, 3, 1, 5, 1, 4, 6, 7, 3, 5, 5, 6, 6, 1, 7, 3, 1, 6, 2, 6, 3, 7, 5, 6, 7, 7, 2, 1, 3, 5, 7, 7, 6, 1]
0, 23, [248.0, 599.0, 18125.0], [5, 7, 7, 4, 2, 7, 1, 4, 6, 7, 4, 5, 4, 4, 7, 7, 7, 5, 1, 6, 1, 2, 1, 6, 6, 1, 5, 7, 6, 5, 7, 5, 6, 7, 6, 2]
0, 24, [246.0, 602.0, 25000.0], [5, 6, 4, 2, 7, 7, 4, 2, 7, 7, 1, 4, 2, 2, 7, 7, 7, 4, 4, 6, 6, 2, 3, 7, 3, 3, 1, 7, 5, 6, 3, 5, 5, 7, 5, 4]
0, 25, [244.0, 619.0, 16875.0], [4, 6, 7, 5, 1, 2, 2, 5, 6, 7, 2, 5, 1, 7, 6, 2, 7, 4, 4, 7, 7, 7, 4, 6, 2, 2, 7, 7, 1, 2, 5, 6, 5, 7, 1, 1]
0, 26, [200.0, 620.0, 25000.0], [6, 6, 7, 5, 3, 5, 1, 6, 6, 7, 3, 1, 2, 5, 6, 6, 7, 5, 7, 5, 2, 4, 2, 6, 5, 7, 1, 7, 3, 7, 3, 6, 3, 7, 3, 7]
0, 27, [252.0, 594.0, 28750.0], [6, 6, 3, 4, 3, 4, 3, 6, 6, 7, 5, 3, 4, 1, 7, 3, 7, 1, 3, 6, 6, 5, 7, 7, 5, 2, 1, 7, 1, 5, 2, 2, 3, 7, 7, 3]
0, 28, [246.0, 587.0, 15000.0], [2, 7, 7, 2, 4, 5, 5, 5, 6, 7, 4, 2, 4, 4, 6, 4, 7, 1, 1, 3, 2, 2, 2, 6, 6, 3, 6, 7, 5, 6, 2, 1, 2, 7, 6, 6]
0, 29, [228.0, 592.0, 23125.0], [3, 6, 1, 1, 3, 6, 3, 3, 6, 7, 5, 4, 4, 3, 7, 1, 7, 4, 7, 7, 5, 4, 5, 6, 7, 6, 7, 7, 3, 5, 7, 5, 6, 7, 4, 6]
0, 30, [224.0, 600.0, 18125.0], [3, 6, 2, 5, 6, 5, 4, 7, 6, 7, 2, 4, 6, 6, 7, 7, 7, 4, 2, 6, 1, 5, 4, 6, 1, 5, 3, 7, 7, 2, 4, 1, 6, 7, 7, 3]
0, 31, [242.0, 598.0, 28125.0], [5, 7, 7, 3, 1, 2, 2, 3, 6, 7, 1, 4, 1, 1, 7, 3, 7, 5, 3, 5, 2, 5, 2, 6, 7, 7, 3, 7, 6, 3, 7, 2, 6, 7, 1, 6]
0, 32, [198.0, 577.0, 23750.0], [4, 6, 3, 1, 6, 1, 7, 4, 7, 7, 2, 6, 4, 5, 6, 2, 7, 3, 5, 4, 5, 2, 2, 7, 7, 4, 6, 7, 2, 3, 1, 4, 3, 7, 7, 1]
0, 33, [242.0, 592.0, 21875.0], [3, 6, 6, 5, 3, 3, 7, 6, 6, 7, 3, 2, 4, 4, 6, 6, 7, 6, 6, 5, 4, 5, 1, 7, 4, 3, 1, 7, 3, 4, 3, 2, 6, 7, 6, 2]
0, 34, [240.0, 591.0, 27500.0], [7, 6, 4, 7, 7, 3, 1, 7, 6, 7, 3, 1, 6, 3, 7, 2, 7, 6, 1, 4, 7, 3, 6, 6, 3, 6, 4, 7, 3, 3, 4, 6, 5, 7, 6, 7]
0, 35, [232.0, 586.0, 20000.0], [3, 6, 4, 2, 6, 4, 3, 7, 6, 7, 5, 3, 2, 7, 7, 5, 7, 7, 1, 2, 1, 6, 3, 6, 3, 1, 5, 7, 6, 6, 4, 6, 3, 7, 3, 5]
0, 36, [224.0, 591.0, 20000.0], [7, 6, 1, 3, 7, 4, 5, 5, 6, 7, 3, 6, 4, 1, 6, 1, 7, 5, 2, 1, 6, 6, 2, 7, 2, 3, 7, 7, 5, 4, 2, 5, 5, 7, 4, 2]
0, 37, [222.0, 590.0, 13750.0], [3, 6, 3, 5, 6, 2, 3, 4, 6, 7, 5, 6, 4, 5, 6, 1, 7, 4, 2, 6, 1, 5, 7, 6, 5, 1, 5, 7, 5, 1, 1, 2, 3, 7, 2, 5]
0, 38, [214.0, 590.0, 17500.0], [2, 6, 5, 5, 3, 4, 4, 4, 6, 7, 1, 5, 7, 2, 6, 4, 7, 7, 1, 2, 4, 3, 3, 6, 1, 7, 6, 7, 5, 2, 5, 3, 3, 7, 2, 2]
0, 39, [220.0, 586.0, 17500.0], [7, 6, 4, 6, 5, 3, 7, 6, 6, 7, 5, 5, 2, 2, 7, 4, 7, 1, 4, 4, 7, 1, 1, 6, 4, 5, 1, 7, 3, 6, 4, 7, 6, 7, 7, 5]
0, 40, [242.0, 573.0, 24375.0], [3, 7, 4, 1, 6, 1, 5, 3, 7, 7, 4, 5, 6, 4, 7, 3, 7, 7, 4, 3, 6, 6, 4, 7, 4, 2, 2, 7, 6, 4, 2, 1, 6, 7, 7, 7]
0, 41, [226.0, 589.0, 26250.0], [6, 7, 5, 2, 3, 1, 4, 3, 6, 7, 4, 6, 1, 1, 6, 2, 7, 3, 3, 5, 2, 1, 4, 7, 3, 1, 4, 7, 6, 2, 6, 3, 3, 7, 2, 7]
0, 42, [194.0, 587.0, 17500.0], [3, 6, 1, 2, 4, 6, 4, 4, 6, 7, 5, 3, 3, 2, 6, 5, 7, 5, 5, 7, 4, 3, 2, 7, 2, 1, 6, 7, 6, 1, 6, 3, 5, 7, 1, 1]
0, 43, [218.0, 586.0, 23125.0], [3, 7, 4, 7, 5, 4, 4, 7, 7, 7, 5, 2, 3, 4, 6, 6, 7, 6, 4, 3, 2, 4, 3, 7, 6, 4, 3, 7, 6, 2, 7, 1, 1, 7, 5, 4]
0, 44, [206.0, 596.0, 28750.0], [3, 7, 2, 7, 7, 4, 3, 2, 6, 7, 4, 5, 3, 7, 6, 2, 7, 3, 7, 7, 1, 1, 4, 6, 3, 4, 3, 7, 3, 7, 2, 1, 5, 7, 6, 3]
0, 45, [206.0, 572.0, 19375.0], [2, 6, 3, 4, 6, 6, 4, 2, 7, 7, 1, 7, 6, 1, 7, 1, 7, 6, 5, 3, 6, 6, 7, 6, 1, 7, 4, 7, 3, 2, 1, 4, 3, 7, 2, 1]
0, 46, [224.0, 598.0, 17500.0], [2, 7, 1, 6, 2, 4, 2, 5, 7, 7, 7, 3, 6, 6, 6, 5, 7, 5, 5, 6, 3, 6, 4, 6, 4, 5, 6, 7, 3, 4, 1, 6, 3, 7, 1, 4]
0, 47, [210.0, 586.0, 20000.0], [4, 6, 4, 3, 4, 5, 5, 5, 7, 7, 2, 7, 7, 4, 7, 6, 7, 5, 1, 7, 1, 2, 3, 6, 7, 3, 7, 7, 5, 4, 2, 6, 1, 7, 4, 6]
0, 48, [168.0, 540.0, 15000.0], [2, 6, 1, 2, 3, 4, 4, 5, 6, 7, 2, 4, 5, 5, 6, 1, 7, 2, 5, 4, 3, 1, 4, 6, 1, 5, 2, 7, 5, 3, 4, 2, 3, 7, 2, 1]
0, 49, [204.0, 567.0, 13125.0], [1, 7, 1, 6, 5, 2, 2, 3, 7, 7, 6, 4, 7, 5, 7, 4, 7, 4, 2, 6, 1, 1, 6, 6, 2, 5, 4, 7, 1, 1, 4, 4, 2, 7, 5, 4]
1, 0, [244.0, 594.0, 34375.0], [1, 7, 3, 7, 3, 1, 6, 2, 6, 7, 1, 1, 7, 3, 6, 7, 7, 3, 2, 6, 6, 4, 2, 6, 3, 3, 6, 7, 3, 7, 4, 3, 3, 7, 4, 7]
1, 1, [276.0, 635.0, 24375.0], [6, 7, 7, 1, 1, 3, 2, 6, 7, 7, 6, 2, 2, 4, 6, 5, 7, 6, 5, 2, 3, 1, 6, 7, 3, 6, 6, 7, 2, 6, 7, 6, 1, 7, 2, 1]
1, 2, [236.0, 603.0, 30000.0], [2, 7, 3, 1, 3, 7, 3, 1, 7, 7, 3, 7, 6, 6, 7, 7, 7, 4, 2, 6, 1, 5, 4, 6, 1, 5, 3, 7, 7, 2, 4, 1, 6, 7, 7, 3]
1, 3, [248.0, 593.0, 30000.0], [6, 6, 3, 4, 3, 4, 3, 7, 6, 7, 4, 4, 3, 2, 7, 3, 7, 3, 7, 6, 6, 5, 6, 7, 1, 2, 2, 7, 3, 1, 2, 3, 1, 7, 2, 7]
1, 4, [282.0, 631.0, 28125.0], [7, 6, 6, 7, 6, 6, 3, 2, 6, 7, 6, 2, 6, 3, 7, 3, 7, 7, 5, 2, 5, 4, 3, 7, 6, 5, 7, 7, 3, 2, 5, 5, 3, 7, 3, 7]
